accuracy,adversarial,avg_agreement_rate,avg_cost_usd,avg_dissent_rate,avg_exposure_density,avg_mean_exposure_load,avg_tokens_in,avg_tokens_out,brier_score,ccs,ccs_corrections,ccs_opportunities,chs,chs_harms,chs_opportunities,config,dataset,ece,method,model,n,output_dir,pci,pci_contaminated_switches,pci_exposed_switches,pds,run_type,seed,variant,wcr
0.66,False,0.75875,0.0,0.24125,0.21428571428571427,1.5,1259.35,401.86,0.27375,0.40594059405940597,82.0,202.0,0.11616161616161616,23.0,198.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,gsm8k,0.24,free_mad_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.20666666666666667,31.0,150.0,0.375,main,42,all_methods,0.28
0.38,False,0.77,0.0,0.23,0.21428571428571427,1.5,1410.35,577.45,0.4725,0.15358361774744028,45.0,293.0,0.04672897196261682,5.0,107.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,math500,0.5,free_mad_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.23880597014925373,32.0,134.0,0.335,main,42,all_methods,0.51
0.75,False,0.92625,0.0,0.07375,0.21428571428571427,1.5,1137.66,308.67,0.204375,0.14705882352941177,15.0,102.0,0.05704697986577181,17.0,298.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,medmcqa,0.19250000000000006,free_mad_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.2222222222222222,10.0,45.0,0.1125,main,42,all_methods,0.22
0.74,False,0.8975,0.0,0.1025,0.21428571428571427,1.5,1845.29,394.6,0.215625,0.2845528455284553,35.0,123.0,0.05776173285198556,16.0,277.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,medqa,0.20249999999999996,free_mad_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.13793103448275862,8.0,58.0,0.145,main,42,all_methods,0.23
0.56,False,0.89875,0.0,0.10125,0.21428571428571427,1.5,1662.59,356.23,0.360625,0.10382513661202186,19.0,183.0,0.059907834101382486,13.0,217.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,mmlu_pro,0.36250000000000004,free_mad_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.3548387096774194,22.0,62.0,0.155,main,42,all_methods,0.37
0.84,False,0.8825,0.0,0.1175,0.21428571428571427,1.5,963.89,280.92,0.15875,0.32954545454545453,29.0,88.0,0.09294871794871795,29.0,312.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,strategyqa,0.17500000000000004,free_mad_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.13793103448275862,8.0,58.0,0.145,main,42,all_methods,0.15
0.82,False,0.92375,0.0,0.07625,0.21428571428571427,1.5,1105.71,255.84,0.115625,0.2564102564102564,20.0,78.0,0.027950310559006212,9.0,322.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,truthfulqa_mc,0.11750000000000003,free_mad_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.32558139534883723,14.0,43.0,0.1075,main,42,all_methods,0.11
0.15,False,0.7625,0.0,0.2375,0.0,0.0,571.95,404.9,0.503125,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,aime2024,0.6125,majority_vote,llama3.1:70b,20,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.5
0.38,False,0.77,0.0,0.23,0.0,0.0,395.08,259.19,0.33375,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,gsm8k,0.39,majority_vote,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.35
0.24,False,0.81,0.0,0.19,0.0,0.0,444.28,365.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,math500,0.5700000000000001,majority_vote,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.54
0.75,False,0.9825,0.0,0.0175,0.0,0.0,381.1,162.25,0.241875,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,medmcqa,0.23249999999999996,majority_vote,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.24
0.69,False,0.9775,0.0,0.0225,0.0,0.0,997.55,210.24,0.288125,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,medqa,0.2875,majority_vote,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.29
0.56,False,0.9225,0.0,0.0775,0.0,0.0,851.52,221.72,0.355625,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,mmlu_pro,0.3625,majority_vote,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.37
0.82,False,0.9425,0.0,0.0575,0.0,0.0,249.72,144.61,0.184375,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,strategyqa,0.18250000000000002,majority_vote,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.17
0.8,False,0.9675,0.0,0.0325,0.0,0.0,422.5,132.19,0.166875,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,truthfulqa_mc,0.1675,majority_vote,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.17
0.15,False,0.7125,0.0,0.2875,0.0,0.0,581.2,365.75,0.409375,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,aime2024,0.5625,self_consistency,llama3.1:70b,20,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.45
0.37,False,0.79,0.0,0.21,0.0,0.0,399.16,234.68,0.35125,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,gsm8k,0.42,self_consistency,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.35
0.22,False,0.8175,0.0,0.1825,0.0,0.0,454.66,304.9,0.538125,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,math500,0.5974999999999999,self_consistency,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.61
0.75,False,0.985,0.0,0.015,0.0,0.0,389.91,164.73,0.23125,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,medmcqa,0.23499999999999993,self_consistency,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.23
0.7,False,0.9775,0.0,0.0225,0.0,0.0,1004.96,204.15,0.293125,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,medqa,0.2825,self_consistency,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.29
0.56,False,0.9425,0.0,0.0575,0.0,0.0,858.08,200.8,0.380625,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,mmlu_pro,0.3825,self_consistency,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.4
0.81,False,0.9575,0.0,0.0425,0.0,0.0,257.77,149.36,0.176875,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,strategyqa,0.1775,self_consistency,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.18
0.79,False,0.9675,0.0,0.0325,0.0,0.0,433.72,131.41,0.168125,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,truthfulqa_mc,0.17750000000000002,self_consistency,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.17
0.15,False,1.0,0.0,0.0,0.0,0.0,133.65,65.7,0.76034,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,aime2024,0.7909999999999999,single_agent,llama3.1:70b,20,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.85
0.38,False,1.0,0.0,0.0,0.0,0.0,91.21,49.37,0.58162,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,gsm8k,0.5869999999999996,single_agent,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.62
0.27,False,1.0,0.0,0.0,0.0,0.0,101.96,72.49,0.6665399999999999,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,math500,0.672,single_agent,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.73
0.75,False,1.0,0.0,0.0,0.0,0.0,87.56,35.07,0.2451,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,medmcqa,0.23999999999999988,single_agent,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.25
0.68,False,1.0,0.0,0.0,0.0,0.0,241.12,44.82,0.3137,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,medqa,0.30999999999999983,single_agent,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.32
0.55,False,1.0,0.0,0.0,0.0,0.0,205.99,42.21,0.44110000000000016,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,mmlu_pro,0.43999999999999984,single_agent,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.45
0.81,False,1.0,0.0,0.0,0.0,0.0,53.14,32.94,0.18630000000000002,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,strategyqa,0.17999999999999983,single_agent,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.19
0.76,False,1.0,0.0,0.0,0.0,0.0,95.89,29.2,0.23529999999999998,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,truthfulqa_mc,0.22999999999999987,single_agent,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.0,0.0,0.0,0.0,main,42,all_methods,0.24
0.15,False,0.95625,0.0,0.04375,0.5,3.5,1915.05,256.85,0.80625,0.0,0.0,68.0,0.0,0.0,12.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,aime2024,0.825,standard_multi_agent_debate,llama3.1:70b,20,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.5714285714285714,4.0,7.0,0.0875,main,42,all_methods,0.85
0.66,False,0.86,0.0,0.14,0.5,3.5,1815.08,298.64,0.289375,0.2988505747126437,52.0,174.0,0.06637168141592921,15.0,226.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,gsm8k,0.2925,standard_multi_agent_debate,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.2,19.0,95.0,0.2375,main,42,all_methods,0.33
0.3,False,0.85875,0.0,0.14125,0.5,3.5,1992.16,354.51,0.578125,0.0625,18.0,288.0,0.0625,7.0,112.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,math500,0.6124999999999999,standard_multi_agent_debate,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.34146341463414637,28.0,82.0,0.205,main,42,all_methods,0.62
0.75,False,0.895,0.0,0.105,0.5,3.5,1727.56,276.11,0.19875,0.19642857142857142,22.0,112.0,0.059027777777777776,17.0,288.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,medmcqa,0.175,standard_multi_agent_debate,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.21568627450980393,11.0,51.0,0.1275,main,42,all_methods,0.21
0.75,False,0.935,0.0,0.065,0.5,3.5,2537.38,342.81,0.225,0.19491525423728814,23.0,118.0,0.028368794326241134,8.0,282.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,medqa,0.21000000000000002,standard_multi_agent_debate,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.125,5.0,40.0,0.1,main,42,all_methods,0.23
0.56,False,0.89625,0.0,0.10375,0.5,3.5,2258.17,302.23,0.385625,0.12234042553191489,23.0,188.0,0.07547169811320754,16.0,212.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,mmlu_pro,0.37749999999999995,standard_multi_agent_debate,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.25862068965517243,15.0,58.0,0.145,main,42,all_methods,0.38
0.67,False,0.86125,0.0,0.13875,0.5,3.5,1532.18,255.19,0.280625,0.2,24.0,120.0,0.1392857142857143,39.0,280.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,strategyqa,0.27249999999999996,standard_multi_agent_debate,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.31746031746031744,20.0,63.0,0.1575,main,42,all_methods,0.31
0.85,False,0.92125,0.0,0.07875,0.5,3.5,1635.39,233.85,0.09875,0.2948717948717949,23.0,78.0,0.012422360248447204,4.0,322.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_42.yaml,truthfulqa_mc,0.09999999999999998,standard_multi_agent_debate,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_42,0.18181818181818182,6.0,33.0,0.0825,main,42,all_methods,0.1
0.15,False,0.675,0.0,0.325,0.0,0.0,431.1,243.1,0.4013888888888889,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,aime2024,0.525,adaptive_stability_detection,llama3.1:70b,20,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.2
0.36,False,0.8041666666666667,0.0,0.19583333333333333,0.0,0.0,308.94,177.36,0.3622916666666666,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,gsm8k,0.4441666666666667,adaptive_stability_detection,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.23
0.23,False,0.8458333333333333,0.0,0.15416666666666667,0.0,0.0,346.13,222.98,0.5829861111111111,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,math500,0.6158333333333333,adaptive_stability_detection,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.49
0.75,False,0.9875,0.0,0.0125,0.0,0.0,292.99,121.97,0.240625,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,medmcqa,0.24250000000000005,adaptive_stability_detection,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.23
0.7,False,0.9766666666666667,0.0,0.02333333333333333,0.0,0.0,763.49,156.82,0.29486111111111113,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,medqa,0.29666666666666663,adaptive_stability_detection,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.28
0.55,False,0.965,0.0,0.035,0.0,0.0,655.86,157.47,0.3947222222222222,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,mmlu_pro,0.41500000000000004,adaptive_stability_detection,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.36
0.81,False,0.9641666666666667,0.0,0.03583333333333333,0.0,0.0,188.07,109.8,0.1767361111111111,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,strategyqa,0.1608333333333333,adaptive_stability_detection,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.16
0.79,False,0.9716666666666667,0.0,0.028333333333333332,0.0,0.0,322.26,97.06,0.17402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,truthfulqa_mc,0.18166666666666667,adaptive_stability_detection,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.15
0.15,False,0.7,0.0,0.3,0.0,0.0,568.5,309.95,0.4144928845844905,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,aime2024,0.5374199708583539,agentauditor_style,llama3.1:70b,20,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.5
0.41,False,0.78,0.0,0.22,0.0,0.0,402.57,273.99,0.33577875524199763,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,gsm8k,0.3753837719298246,agentauditor_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.36
0.25,False,0.7825,0.0,0.2175,0.0,0.0,453.16,329.91,0.48697466597347244,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,math500,0.5200985314574137,agentauditor_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.49
0.74,False,0.99,0.0,0.01,0.0,0.0,391.68,164.02,0.24375,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,medmcqa,0.25000000000000006,agentauditor_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.25
0.68,False,0.985,0.0,0.015,0.0,0.0,1008.66,217.07,0.30375,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,medqa,0.30499999999999994,agentauditor_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.32
0.56,False,0.9325,0.0,0.0675,0.0,0.0,874.79,227.43,0.3589040452160244,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,mmlu_pro,0.372966301794493,agentauditor_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.4
0.79,False,0.965,0.0,0.035,0.0,0.0,251.41,146.11,0.20125,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,strategyqa,0.19500000000000003,agentauditor_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.21
0.8,False,0.96,0.0,0.04,0.0,0.0,428.16,133.18,0.15875,0.0,0.0,0.0,0.0,0.0,0.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,truthfulqa_mc,0.16000000000000003,agentauditor_style,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.0,0.0,0.0,0.0,main,43,all_methods,0.17
0.15,False,0.8125,0.0,0.1875,0.25,1.75,1515.2,448.8,0.7168639053254438,0.014492753623188406,1.0,69.0,0.09090909090909091,1.0,11.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,aime2024,0.75,c3_style_causal_credit_analysis,llama3.1:70b,20,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.4642857142857143,13.0,28.0,0.35,main,43,all_methods,0.75
0.64,False,0.76625,0.0,0.23375,0.25,1.75,1336.84,409.88,0.2605917159763314,0.3904761904761905,82.0,210.0,0.12631578947368421,24.0,190.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,gsm8k,0.26,c3_style_causal_credit_analysis,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.13245033112582782,20.0,151.0,0.3775,main,43,all_methods,0.27
0.32,False,0.825,0.0,0.175,0.25,1.75,1453.46,535.29,0.5434319526627219,0.10616438356164383,31.0,292.0,0.12037037037037036,13.0,108.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,math500,0.5692307692307692,c3_style_causal_credit_analysis,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.31932773109243695,38.0,119.0,0.2975,main,43,all_methods,0.58
0.74,False,0.93375,0.0,0.06625,0.25,1.75,1200.3,308.69,0.20650887573964496,0.1188118811881188,12.0,101.0,0.05351170568561873,16.0,299.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,medmcqa,0.20461538461538464,c3_style_causal_credit_analysis,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.21621621621621623,8.0,37.0,0.0925,main,43,all_methods,0.23
0.74,False,0.9225,0.0,0.0775,0.25,1.75,1911.37,386.39,0.2265680473372781,0.18699186991869918,23.0,123.0,0.02888086642599278,8.0,277.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,medqa,0.20846153846153845,c3_style_causal_credit_analysis,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.15,6.0,40.0,0.1,main,43,all_methods,0.25
0.57,False,0.935,0.0,0.065,0.25,1.75,1722.91,349.33,0.3804142011834319,0.0847457627118644,15.0,177.0,0.03587443946188341,8.0,223.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,mmlu_pro,0.38846153846153847,c3_style_causal_credit_analysis,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.2727272727272727,12.0,44.0,0.11,main,43,all_methods,0.4
0.81,False,0.9075,0.0,0.0925,0.25,1.75,1020.3,284.57,0.1655621301775148,0.37894736842105264,36.0,95.0,0.07868852459016394,24.0,305.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,strategyqa,0.14,c3_style_causal_credit_analysis,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.15,9.0,60.0,0.15,main,43,all_methods,0.16
0.81,False,0.92625,0.0,0.07375,0.25,1.75,1161.44,258.7,0.14053254437869822,0.1794871794871795,14.0,78.0,0.043478260869565216,14.0,322.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,truthfulqa_mc,0.14076923076923076,c3_style_causal_credit_analysis,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.3170731707317073,13.0,41.0,0.1025,main,43,all_methods,0.15
0.15,False,0.7125,0.0,0.2875,0.1,0.7,1607.95,738.95,0.4587791351926909,0.03389830508474576,2.0,59.0,0.0,0.0,9.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,aime2024,0.5689375215622017,cider_full,llama3.1:70b,20,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.5454545454545454,18.0,33.0,0.4852941176470588,main,43,all_methods,0.55
0.44,False,0.6525,0.0,0.3475,0.10053571428571428,0.70375,1233.31,486.83,0.26532192730814225,0.5145631067961165,106.0,206.0,0.19333333333333333,29.0,150.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,gsm8k,0.26920826102284945,cider_full,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.11764705882352941,24.0,204.0,0.5730337078651685,main,43,all_methods,0.1
0.26,False,0.68625,0.0,0.31375,0.10089285714285713,0.70625,1378.56,666.27,0.4026941240688428,0.11787072243346007,31.0,263.0,0.18478260869565216,17.0,92.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,math500,0.46880417950603603,cider_full,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.2542372881355932,45.0,177.0,0.49859154929577465,main,43,all_methods,0.36
0.75,False,0.84625,0.0,0.15375,0.10607142857142855,0.7425,1149.26,329.04,0.18675911228735192,0.3,30.0,100.0,0.16666666666666666,49.0,294.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,medmcqa,0.1785813243198942,cider_full,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.009009009009009009,1.0,111.0,0.2817258883248731,main,43,all_methods,0.2
0.7,False,0.85375,0.0,0.14625,0.10607142857142855,0.7425,2437.89,414.29,0.23357901715844587,0.375,45.0,120.0,0.17647058823529413,48.0,272.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,medqa,0.23511443248127087,cider_full,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.009174311926605505,1.0,109.0,0.2780612244897959,main,43,all_methods,0.2
0.57,False,0.83,0.0,0.17,0.10339285714285713,0.72375,2140.88,407.6,0.3253981152472926,0.2073170731707317,34.0,164.0,0.19158878504672897,41.0,214.0,outputs/a100_full_v10/configs/main/llama3_1_70b/seed_43.yaml,mmlu_pro,0.3150630636894667,cider_full,llama3.1:70b,100,outputs/a100_full_v10/main/llama3_1_70b/seed_43,0.19642857142857142,22.0,112.0,0.2962962962962963,main,43,all_methods,0.33
